GeneName_Symbol	log2FoldChange
Large	-0.0123
Hmgxb4	0.019
Tom1	0.0127
ENSMUSG00000110433	-0.0145
Hmox1	0.0038
Mcm5	0.0081
Rasd2	-0.0159
Gm7984	-0.0197
AC118721.1	0.2055
Gm10649	-0.0305
Nr3c2	-0.1031
Arhgap10	-0.0547
Prmt10	0.0933
Tmem184c	-0.0101
Ednra	0.0626
Ttc29	-0.0101
Rbmxl1	0.041
Slc10a7	-0.0194
Lsm6	-0.0332
Zfp827	0.0175
Mmaa	-0.0199
Gm4890	0.0304
Smad1	0.0638
Otud4	0.0066
Abce1	0.0156
Anapc10	-0.0527
ENSMUSG00000110202	0.018
Hhip	-0.0045
Smarca5	-0.0155
Gab1	-0.1028
ENSMUSG00000109587	0.0032
Usp38	-0.0486
Gm9725	3e-04
Inpp4b	-0.0649
Il15	0.054
Zfp330	-0.0093
Gm10645	0.0076
Tbc1d9	-0.0186
Elmod2	-0.0201
Scoc	-0.0089
Ndufb7	-0.1032
Tecr	-0.0699
Dnajb1	-0.9585
Gipc1	-0.0736
Pkn1	0.0814
Ptger1	0.017
Ddx39	-0.0823
Cd97	0.0184
Lphn1	0.0412
Gm10644	0.026
Asf1b	-0.0074
Prkaca	0.2064
Samd1	0.0613
1700067K01Rik	0.0501
2210011C24Rik	-0.0012
Gm10643	0.0076
C330011M18Rik	-0.0024
Rfx1	-0.0065
Dcaf15	0.0045
Cc2d1a	0.2306
4930432K21Rik	7e-04
Gm26887	2e-04
RP24-64D24.3	0.0068
Gm26532	0.0046
Zswim4	0.0204
D8Ertd738e	-0.1126
Mri1	-0.0327
Ccdc130	-0.0269
Cacna1a	0.028
Ier2	-1.56
ENSMUSG00000118487	1e-04
Nacc1	3e-04
Trmt1	0.0575
Nfix	0.1496
Lyl1	-0.0119
G430095P16Rik	-0.0075
Dand5	-0.1401
Gadd45gip1	-0.0035
Rad23a	-0.1166
Calr	0.1684
Farsa	-0.0073
Syce2	-0.0463
Gcdh	0.0479
Klf1	0.0106
Dnase2a	-0.0459
Rnaseh2a	-0.0306
Prdx2	-0.0633
Junb	-1.0994
Hook2	-0.011
Asna1	0.1462
2310036O22Rik	-0.0454
Tnpo2	0.033
Fbxw9	0.0048
Dhps	0.0721
Wdr83	0.078
Wdr83os	-0.0309
Man2b1	-0.1044
Zfp791	0.0126
ENSMUSG00000110386	0.0058
Vps35	0.0184
Orc6	0.0759
4921524J17Rik	0.0309
Gpt2	-0.0238
Dnaja2	0.0957
ENSMUSG00000110341	-0.0094
Neto2	-0.02
Itfg1	-0.076
Phkb	-0.0073
Hm629797	-0.0112
Lonp2	0.053
Siah1a	0.0665
Gm10638	0.0061
N4bp1	-0.0096
Zfp423	-0.0601
Cnep1r1	0.067
Heatr3	0.0133
Papd5	-0.0201
Adcy7	-0.011
Brd7	-0.0347
Nkd1	-1.1758
Snx20	-0.0695
Cyld	-6e-04
Sall1	0.0083
Tox3	-0.0072
Gm19935	-0.026
Chd9	-0.0114
ENSMUSG00000109812	0.0066
Gm6658	3e-04
Rbl2	-0.03
Aktip	-0.1507
ENSMUSG00000109727	0.0079
Rpgrip1l	0.006
ENSMUSG00000109956	-0.005
Fto	-0.0774
ENSMUSG00000110138	0.0043
ENSMUSG00000110079	-0.0053
ENSMUSG00000109709	0.0281
Crnde	-0.012
Irx5	-0.0016
Mmp2	-0.0124
Lpcat2	-0.269
Ces1d	-0.0021
Ces5a	-0.0045
ENSMUSG00000110534	-0.0011
ENSMUSG00000110559	0.007
Gm30606	0.0021
ENSMUSG00000110672	-0.002
Gm26843	0.1145
Gnao1	0.3297
Gm24159	-0.0138
Amfr	-0.0128
Nudt21	0.0391
Ogfod1	-0.0069
Bbs2	0.0538
Mt3	-0.0265
ENSMUSG00000110588	0.0508
Mt2	0.0199
Mt1	0.0012
Nup93	-0.0716
ENSMUSG00000110710	0.0075
Herpud1	-0.0284
Nlrc5	-0.0039
Cpne2	0.0034
Fam192a	-0.1255
Rspry1	0.0179
ENSMUSG00000110504	-0.0047
Arl2bp	-0.3172
Pllp	-0.1347
ENSMUSG00000110702	-0.0138
Cx3cl1	0.0064
Ciapin1	-0.1076
Coq9	0.11
Polr2c	-0.0722
Dok4	-0.0268
Ccdc102a	0.0089
Gpr56	0.2189
Drc7	-0.0212
Katnb1	-0.0563
ENSMUSG00000110516	0.0044
Kifc3	0.0949
ENSMUSG00000110475	0.0144
Zfp319	0.0177
Usb1	-0.0094
Mmp15	-0.019
Cfap20	0.0209
Csnk2a2	0.0241
Ccdc113	-0.0207
Gins3	0.0037
Ndrg4	0.1561
Setd6	5e-04
Cnot1	-0.1939
Gm10094	-0.0493
Slc38a7	-0.0082
Got2	0.0461
Gm5913	0.0024
Gm15210	0.0042
Cdh11	0.0223
ENSMUSG00000110084	-0.0074
Gm8730	-0.017
Cdh5	-0.0601
Tk2	0.1505
Cklf	0.0906
Cmtm3	0.0209
Cmtm4	-0.0409
Dync1li2	0.0031
ENSMUSG00000110689	0.0024
Nae1	0.1106
Car7	-0.0048
Pdp2	-0.0409
Rrad	-0.0613
Fam96b	-0.0504
Ces4a	-0.0083
Gm3830	0.0139
Cbfb	-0.0068
D230025D16Rik	0.0142
B3gnt9	0.005
Tradd	-0.0014
Fbxl8	-2e-04
Hsf4	0.006
Nol3	0.0622
4931428F04Rik	-0.0268
Exoc3l	-0.0059
E2f4	0.0083
Elmo3	0.0048
Lrrc29	0.003
Tmem208	-0.0269
Fhod1	-0.0275
Slc9a5	0.0017
Lrrc36	-0.028
Tppp3	-0.3247
Zdhhc1	0.1198
Atp6v0d1	0.0751
RP23-410B24.2	0.0091
Agrp	0.0102
Fam65a	-0.6237
Gm5914	-0.0303
RP24-242N1.2	-0.0086
Ctcf	-0.1398
Rltpr	-0.0033
Acd	-0.0717
Pard6a	0.068
Enkd1	0.0512
4933405L10Rik	0.0026
Gfod2	-0.0156
Ranbp10	0.0059
Tsnaxip1	-0.0212
Cenpt	0.009
Thap11	-0.0728
ENSMUSG00000110586	0.0054
Nutf2	-0.0241
Edc4	0.0332
Pskh1	0.0408
Ctrl	0.0122
Gm16156	4e-04
Psmb10	-0.1088
Lcat	0.1757
Slc12a4	0.0275
Dus2	-0.0424
Ddx28	-0.017
Nfatc3	0.0055
Pla2g15	0.0072
Slc7a6	-0.028
Slc7a6os	0.0386
Prmt7	-0.0973
Smpd3	-0.0091
Gm10629	0.0245
Zfp90	0.1136
Gm10073	-0.0031
Tango6	0.0017
Chtf8	-0.0093
Cirh1a	0.0289
Sntb2	-0.0094
Vps4a	0.0761
Gm16209	0.0341
Cog8	-0.0064
Nip7	-0.041
Terf2	0.0652
Cyb5b	-0.0755
Nfat5	0.0622
Nqo1	-0.0197
Nob1	0.0183
Wwp2	-0.1437
Psmd7	-0.0398
Zfhx3	-0.0573
Dhx38	-0.0862
Txnl4b	0.0642
Hp	-0.0126
Dhodh	0.0101
Pkd1l3	-0.0147
Ist1	0.0485
Zfp821	0.0372
Atxn1l	0.0416
Ap1g1	0.0062
Phlpp2	-0.0102
Zfp612	0.0373
Calb2	-0.0061
Cmtr2	-3e-04
Hydin	-0.0172
Vac14	-0.0197
Mtss1l	0.2232
Il34	-0.0472
Sf3b3	-0.0623
Cog4	0.016
Fuk	0.003
St3gal2	0.0365
Ddx19a	0.0601
Ddx19b	-7e-04
Aars	0.0346
Pdpr	0.0131
9430091E24Rik	-0.0105
Glg1	-0.0328
Rfwd3	-0.031
Wdr59	0.0101
Znrf1	-0.0082
Ldhd	0.036
Zfp1	0.0455
Bcar1	0.081
Cfdp1	-0.071
Tmem170	-0.0213
Chst5	-0.0097
Tmem231	0.0094
Gabarapl2	-0.0684
Adat1	0.0453
Kars	0.0286
Terf2ip	-0.007
Mon1b	0.0094
Nudt7	0.0244
Vat1l	-0.0067
Wwox	-0.1007
Maf	-0.0181
Dynlrb2	-0.0634
Cdyl2	0.0229
Cmc2	-0.0278
Cenpn	0.0053
Atmin	0.0259
1700030J22Rik	0.001
Gcsh	-0.0297
Gan	0.0383
Cmip	0.0033
Plcg2	-0.0257
Sdr42e1	0.0338
Mphosph6	0.0174
Gm10617	-0.0068
Cdh13	-0.0054
Hsbp1	-0.1472
Mlycd	0.1308
Osgin1	-0.0085
Necab2	-0.023
Mbtps1	-0.0068
Hsdl1	-0.0267
Dnaaf1	-0.0138
Taf1c	0.0941
Rps13-ps4	0.04
Kcng4	0.0293
ENSMUSG00000110453	0.0081
Wfdc1	-0.102
Tldc1	0.0163
Cotl1	-0.0185
Klhl36	-0.0311
Usp10	0.0043
Crispld2	-0.0155
Zdhhc7	8e-04
A130014A01Rik	-0.0319
6430548M08Rik	0.0528
Fam92b	-0.0626
Gse1	-0.005
Gins2	-0.0133
1190005I06Rik	-0.0094
Gm27021	0.011
Emc8	0.0626
Cox4i1	-0.0765
Irf8	-0.0459
Fendrr	-0.0052
Foxf1	-0.0083
Mthfsd	0.0343
5033426O07Rik	-0.0146
Fbxo31	0.0521
Map1lc3b	-0.0801
Zcchc14	0.0161
Gm27030	0.0069
Jph3	-0.0253
Klhdc4	-0.018
ENSMUSG00000110631	-0.0141
Slc7a5	-0.0735
Car5a	-0.0335
Banp	-0.2198
Gm17709	-0.0168
Zfpm1	-8e-04
Gm20681	0.0109
Zc3h18	0.0281
Cyba	-0.3039
Mvd	0.0143
Gm20735	0.0113
Rnf166	-0.0352
Gm24366	-0.0066
Ctu2	-0.001
Piezo1	-0.0224
Cdt1	0.0014
Aprt	-8e-04
Galns	6e-04
Trappc2l	-0.0346
Cbfa2t3	-0.0291
Acsf3	0.5612
Gm16378	-0.0142
Ankrd11	0.0164
2810013P06Rik	-0.1282
Spg7	-0.0161
Rpl13	-0.128
Chmp1a	-0.1359
Rps12-ps9	-0.0074
Spata33	-3e-04
Cdk10	-0.0056
Spata2l	-0.0108
4933417D19Rik	-1e-04
Vps9d1	-0.0916
Zfp276	0.0217
Fanca	-2e-04
Spire2	-0.0037
Tcf25	0.0612
Tubb3	-0.016
Def8	-0.093
Afg3l1	0.0049
Dbndd1	-0.049
Gas8	0.043
Rhou	0.0442
4732419C18Rik	-0.0018
Rab4a	-0.1021
Ccsap	-0.0124
Nup133	0.0186
ENSMUSG00000110615	0.018
Abcb10	-0.0464
Taf5l	0.0072
Urb2	-0.0097
Galnt2	-4e-04
Pgbd5	0.0089
Cog2	0.0347
Agt	0.0927
Capn9	0.0077
2310022B05Rik	0.0862
Ttc13	0.008
Arv1	0.0297
Fam89a	-0.0177
2810004N23Rik	0.0227
Gnpat	-0.0087
Exoc8	-0.006
Sprtn	0.0068
Egln1	-0.0592
Tsnax	-0.0034
Disc1	-0.0089
Sipa1l2	-0.1288
4930567H12Rik	-0.0029
Map10	-0.0014
Ntpcr	-0.1045
Kcnk1	0.136
ENSMUSG00000110698	0.0036
Slc35f3	0.0125
Coa6	0.0281
Gm17296	-0.0146
Irf2bp2	0.0867
Tomm20	-0.143
Rbm34	0.0764
Pard3	-0.0097
Nrp1	-0.1635
Itgb1	-0.0628
2610044O15Rik8	-0.0036
Gm21399	0.0066
Gm32856	-0.0053
Gm10044	-0.0064
Gm16741	0.012
Flnb	-0.0944
Abhd6	-0.0079
Rpp14	0.0592
Pxk	0.1274
Pdhb	0.1576
Kctd6	0.0518
Acox2	0.002
Fam107a	0.0613
4930452B06Rik	0.0107
Gm9800	0.0166
Fhit	-0.0227
Gm3839	0.015
Ptprg	0.0032
3830406C13Rik	0.0046
Fezf2	0.4298
Cadps	0.0316
Synpr	-0.0172
Sntn	-0.0403
Thoc7	-0.0735
Atxn7	-0.0054
Psmd6	-0.065
Il3ra	0.0246
ENSMUSG00000114737	-0.0112
Slc4a7	-0.0449
Oxsm	0.0065
ENSMUSG00000114907	-0.0056
Ngly1	0.1095
ENSMUSG00000114419	-0.0059
ENSMUSG00000114842	0.0085
Top2b	0.0814
Rarb	0.0118
Thrb	0.0191
Nr1d2	0.0114
Rpl15	-0.0267
Nkiras1	0.0421
Ube2e1	0.1018
Gm6781	-0.0124
Ube2e2	-0.0028
Gm21738	0.0029
Nid2	0.001
2700060E02Rik	0.16
Gng2	-0.011
Saysd1	-0.0629
Nudt13	2e-04
Ecd	-0.0034
Fam149b	-0.082
Dnajc9	-0.0275
Mrps16	-0.0313
Cfap70	-0.0083
Anxa7	0.0166
Ppp3cb	0.0205
1810062O18Rik	-6e-04
Usp54	0.0167
2810402E24Rik	0.0063
Sec24c	4e-04
6230400D17Rik	0.0553
Fut11	-0.0056
Gm25328	-0.002
Chchd1	-0.0517
Zswim8	0.1059
Ndst2	-0.0065
Camk2g	0.0394
Gm30108	-0.0022
Vcl	0.0086
Ap3m1	-0.0287
Adk	-0.0469
Kat6b	0.0569
Samd8	0.0601
Vdac2	-0.0433
Comtd1	0.0537
A430057M04Rik	0.0069
Zfp503	0.0482
1700112E06Rik	-0.0237
Kcnma1	0.0123
Dlg5	0.1219
ENSMUSG00000114575	0.0096
Polr3a	0.0195
Rps24	0.0365
4930428N03Rik	0.0039
ENSMUSG00000114416	0.0043
Zmiz1os1	0.0109
Gm26660	0.026
Zmiz1	0.1249
ENSMUSG00000114709	0.0115
Ppif	0.0912
Zcchc24	-0.0382
Anxa11	-0.0101
Slmap	0.1395
Dennd6a	-7e-04
Arf4	0.0612
Pde12	0.1965
Dnah12	-0.0217
Asb14	0.0013
Appl1	-0.0023
Il17rd	-0.0106
Arhgef3	-0.0179
ENSMUSG00000114349	-0.0196
Fam208a	-0.009
Ccdc66	0.0021
Erc2	-0.0119
Wnt5a	-0.0138
Cacna2d3	0.0135
Gm6043	-0.016
Selk	-0.1336
Actr8	-0.0211
Il17rb	-0.0074
Chdh	7e-04
Cacna1d	0.0126
Dcp1a	-0.024
Tkt	0.0705
Prkcd	0.0203
ENSMUSG00000114553	0.0019
Rft1	0.0076
Sfmbt1	-0.0838
Tmem110	0.0433
Mustn1	-0.1349
Itih3	-0.1801
Nek4	-0.0235
Spcs1	-0.0539
Glt8d1	0.0902
Gnl3	-0.0046
Pbrm1	0.0322
Smim4	-0.0573
Nt5dc2	-0.0913
Stab1	-0.0505
Nisch	-0.0308
Sema3g	-0.0164
Phf7	0.0017
Bap1	0.0102
Dnah1	-0.0118
Capn7	0.0399
Sh3bp5	-0.0054
Mettl6	-0.0019
Eaf1	0.0034
Colq	0.0162
Hacl1	0.0658
Btd	0.0871
Ankrd28	-0.0207
ENSMUSG00000115812	0.0084
Galnt15	0.0094
Dph3	-0.122
Oxnad1	0.0521
Ncoa4	0.2015
Timm23	-0.07
Parg	-0.0291
ENSMUSG00000115813	9e-04
Ogdhl	0.0112
1700024G13Rik	-0.0127
Ercc6	-2e-04
Gm28651	-0.0065
1810011H11Rik	-0.008
Vstm4	-0.0682
Lrrc18	-0.0039
Arhgap22	-0.0032
Mapk8	0.0115
Frmpd2	-0.0119
Gdf10	0.4523
Zfp488	-0.0074
Anxa8	-0.0132
Gprin2	0.0071
Syt15	0.0428
Fam35a	-0.0058
Glud1	0.0622
ENSMUSG00000115431	-0.0118
Sncg	-1.3997
Mmrn2	-0.0344
Bmpr1a	-0.0315
Gm17110	0.0105
Ldb3	0.0052
ENSMUSG00000115007	-7e-04
Wapal	-0.041
Grid1	-0.0104
Ccser2	-0.0382
Ghitm	-0.0823
Eif1-ps1	-0.0017
Sh2d4b	-0.0032
Tspan14	0.1046
Fam213a	-0.2021
Dydc2	-0.021
ENSMUSG00000114196	0.0024
Dydc1	-0.0039
Gm8113	0.0207
ENSMUSG00000115160	-0.0073
Txndc16	-0.0047
Gpr137c	0.0151
Ero1l	-0.0103
Psmc6	-0.0467
Styx	-0.0097
Gnpnat1	0.009
Fermt2	-8e-04
Gm22637	-0.0015
ENSMUSG00000115275	0.0109
4930527F14Rik	0.01
Gm15601	-0.0325
ENSMUSG00000115553	0.0306
Ddhd1	0.1556
ENSMUSG00000115148	-0.0094
A530076I17Rik	-0.0065
Gm1821	-0.2416
Bmp4	-0.0153
Cnih1	-0.0112
ENSMUSG00000115003	0.0067
Gmfb	-0.0362
Gm10101	-0.0259
Cgrrf1	-0.0208
ENSMUSG00000115417	0.0013
ENSMUSG00000115100	-0.0184
Samd4	0.0849
ENSMUSG00000114996	0.0104
Gch1	-0.0135
Wdhd1	0.0087
Socs4	0.0362
Mapk1ip1l	-0.0288
Lgals3	-0.011
Fbxo34	-1e-04
Atg14	0.0053
Ktn1	-0.0133
ENSMUSG00000114989	0.011
ENSMUSG00000115403	0.0099
ENSMUSG00000115425	0.0033
ENSMUSG00000115060	0.0083
Gm6055	-0.0392
Peli2	0.0162
ENSMUSG00000115686	4.1753
ENSMUSG00000115555	-0.013
Gm3534	-0.0043
Tmem260	-0.0267
ENSMUSG00000115316	0.0172
Otx2	-0.0079
Exoc5	-0.0567
Ap5m1	6e-04
Naa30	-0.0257
1700011H14Rik	0.0083
3632451O06Rik	-0.0304
Ttc5	0.023
Parp2	-0.0866
Tep1	0.0183
Gm26782	0.2264
Osgep	-0.0616
Apex1	-0.0054
Tmem55b	0.0651
Pnp	0.0279
Pnp2	-5e-04
ENSMUSG00000115312	-0.0208
Rnase10	-0.015
Olfr750	0.0127
Rnase4	-1.8825
Ang	-1.9087
ENSMUSG00000114985	0.0242
Rnase1	-0.0329
Mettl17	-0.0039
Slc39a2	0.0067
Ndrg2	-0.1856
Rnase13	0.0176
ENSMUSG00000115698	0.0105
Arhgef40	0.0679
Gm16617	0.0278
Zfp219	0.1052
Tmem253	0.0285
ENSMUSG00000115454	0.0109
ENSMUSG00000115141	0.0149
Hnrnpc	-0.0763
Rpgrip1	0.0059
Supt16	0.0125
Chd8	0.0666
Snord8	4e-04
Rab2b	0.0146
Tox4	0.028
Mettl3	0.0229
Sall2	-0.0118
Olfr1511	0.0144
ENSMUSG00000104876	0.0029
Trac	0.0779
Dad1	-0.0762
Abhd4	-0.0043
ENSMUSG00000105703	0.0121
Oxa1l	0.2057
Slc7a7	-0.0082
Mrpl52	0.0603
Mmp14	0.2195
ENSMUSG00000115767	0.0075
Lrp10	0.0902
Prmt5	-0.1118
Haus4	0.0031
Ajuba	-0.0015
4931414P19Rik	0.0085
Psmb5	-0.0476
Cdh24	0.0062
Acin1	0.0969
1700123O20Rik	0.077
Slc7a8	-0.0148
Homez	-0.0123
Ppp1r3e	-0.0353
Bcl2l2	-0.0136
Pabpn1	0.0729
Slc22a17	0.3965
Efs	0.4686
Il25	0.0169
Cmtm5	0.026
ENSMUSG00000115234	0.1187
Myh6	-0.0162
Ngdn	-0.0248
Gm20687	-0.0041
RP23-171A13.12	0.0016
Zfhx2	0.0221
Thtpa	0.0047
Ap1g2	-0.0083
Jph4	-0.0301
Dhrs4	-0.067
Lrrc16b	0.0384
Cpne6	-0.0314
Pck2	0.019
A730061H03Rik	-0.0218
Dcaf11	0.0203
Psme1	-0.0981
Emc9	-0.0528
Psme2	-0.0771
Rnf31	-0.1343
Irf9	-0.1195
Rec8	0.0164
Ipo4	-4e-04
Tm9sf1	0.0591
ENSMUSG00000115222	0.0141
Mdp1	-0.0538
Nedd8	-0.0971
Gmpr2	-0.0363
Tinf2	0.0838
Rabggta	0.148
Dhrs1	0.0275
Nop9	0.0451
Cideb	0.089
Adcy4	-0.0405
Nynrin	-0.0026
Cbln3	-0.0026
Khnyn	0.0073
Sdr39u1	0.0167
Rnf17	0.0076
Cenpj	-0.0037
Parp4	0.0108
ENSMUSG00000110165	0.0087
Mphosph8	-0.0413
Gm16973	0.02
Pspc1	0.0827
Zmym5	-0.0013
2410022M11Rik	0.077
Zmym2	0.0359
Gjb2	0.0281
Gm4491	0.0185
Gjb6	-0.0421
Cryl1	0.0131
Ift88	-0.9028
Il17d	0.0118
N6amt2	0.0242
Xpo4	0.014
Lats2	-0.0104
Sap18	-0.202
Ska3	-0.0053
Mrpl57	-0.0458
Zdhhc20	0.0444
Micu2	-0.0353
3110083C13Rik	-0.0175
Rcbtb1	-0.0239
Phf11d	-0.0188
Phf11c	0
Setdb2	-0.0284
Cab39l	-0.1124
Cdadc1	-0.093
Shisa2	-0.0195
Atp8a2	-0.0154
Nupl1	0.0074
Mtmr6	-0.0527
Amer2	0.1732
Spata13	-0.0083
Mipep	-0.1188
Tnfrsf19	-0.0109
Sacs	0.0113
Sgcg	-0.0115
Ebpl	0.0011
Kpna3	0.0233
Spryd7	0.0674
Trim13	0.0168
Dleu2	-0.0999
Gm27010	0.0227
Gm27017	0.0072
RP24-271M20.3	-8e-04
Dleu7	0.0055
Rnaseh2b	0.007
Fam124a	0.015
Ints6	-0.0096
Wdfy2	0.0589
Defb42	0.0019
Ctsb	-0.3069
Fdft1	0.0305
Neil2	0.008
Fam167a	0.0052
Mtmr9	-0.0138
Xkr6	0.0092
Pinx1	-0.0566
Sox7	-0.0338
Msra	-0.0397
Kif13b	-0.0246
Hmbox1	-0.028
RP23-477C13.3	0.0074
Ints9	-0.0285
Extl3	0.0089
Fzd3	0.0015
Fbxo16	-0.004
Zfp395	0.0606
Elp3	-0.0317
Ccdc25	-0.0157
Scara3	0.3105
Clu	-0.0067
Ephx2	0.0584
Ptk2b	-0.0458
1700001G11Rik	0.012
Trim35	0.022
Stmn4	-0.0247
Adra1a	0.0517
Dpysl2	0.1121
Gm5464	0.0014
Pnma2	0.0084
Bnip3l	-0.1766
Ppp2r2a	0.0221
Kctd9	0.0215
Nefl	-0.0064
Slc25a37	0.0114
R3hcc1	-0.0104
Chmp7	0.0207
Tnfrsf10b	0.0181
Rhobtb2	-0.0151
Egr3	-0.007
Bin3	-5e-04
Ccar2	0.0211
9930012K11Rik	-0.0066
Pdlim2	-0.0429
Sorbs3	-0.0919
ENSMUSG00000115186	-0.0682
Ppp3cc	0.0286
Slc39a14	-0.0444
Polr3d	0.0434
Phyhip	-1e-04
Bmp1	0.0156
Lgi3	0.0332
Reep4	0.0207
Hr	0.014
Nudt18	-0.1466
Fam160b2	-0.0241
Dmtn	-0.0041
Npm2	0.0035
Xpo7	-0.0323
Dok2	-0.0188
Gfra2	-0.0102
Fndc3a	0.0306
Rcbtb2	-0.0182
Rb1	0.0204
Lpar6	-0.0164
ENSMUSG00000115573	0.0031
Itm2b	-0.113
Med4	0.0114
Nudt15	0.0071
Sucla2	-0.1111
ENSMUSG00000115289	0.0104
Esd	-0.0109
Lrch1	-0.0072
5031414D18Rik	6e-04
Lcp1	-2.7313
Zc3h13	-0.023
Siah3	0.0233
Cog3	-0.0461
Slc25a30	0.0023
Gm4285	0.004
Tpt1	-0.0644
Snora31	0.016
Gtf2f2	0.0447
Kctd4	0.0182
Gpalpp1	-0.0216
Nufip1	0.0253
2900040C04Rik	-0.0014
Tsc22d1	-0.6129
Serp2	-0.0506
Lacc1	0.0113
Ccdc122	0.1085
Enox1	-0.0057
Gm10132	8e-04
Dnajc15	-0.0467
Epsti1	-1e-04
Fam216b	-0.0074
Akap11	0.0419
Dgkh	-0.0063
Vwa8	-0.0074
Rgcc	-0.019
Naa16	0.0027
Mtrf1	-0.0029
Kbtbd7	-0.0309
Wbp4	0.0087
Elf1	-0.1198
Sugt1	-0.1055
Lect1	0.0451
Pcdh8	0.0127
Olfm4	-0.0031
Pcdh17	0.0177
9630013A20Rik	-1e-04
Diap3	-0.0425
Tdrd3	-0.0297
Rps3a2	0.0047
Pcdh20	0.0054
ENSMUSG00000115662	-0.0328
Pcdh9	0.0295
ENSMUSG00000115505	0.0735
ENSMUSG00000115632	0.0059
ENSMUSG00000115023	-0.0145
Dach1	0.0157
Mzt1	0.0058
Bora	7e-04
Dis3	0.0244
Pibf1	0.0416
Klf5	-0.0121
Klf12	0.0437
ENSMUSG00000110273	0.0034
ENSMUSG00000115821	-0.0136
Tbc1d4	-0.0549
Commd6	-0.013
Uchl3	-0.1578
Lmo7	-0.011
Kctd12	-0.0428
Cln5	-0.0038
Fbxl3	0.0205
Mycbp2	0.022
Gm4654	0.0068
ENSMUSG00000115099	-0.0064
Slain1	0.0157
Ednrb	-0.0014
Rnf219	-0.0223
Rbm26	0.0496
Gm17066	-0.019
Ndfip2	-0.0316
9330188P03Rik	0.0611
ENSMUSG00000110080	0.0523
Gm10076	-0.0309
Spry2	0.1546
Slitrk1	-0.0286
Slitrk5	0.0218
Tpm3-rs7	-0.0246
Mir17hg	0.0107
Gpc5	-0.0255
Gm20713	0.0045
Gpc6	-0.0228
Tgds	-2e-04
Gpr180	-0.065
Sox21	0.1719
Gm4675	-0.0014
Abcc4	-0.0143
Cldn10	0.0375
Dzip1	-0.0631
ENSMUSG00000115718	0.0111
Dnajc3	-0.0642
ENSMUSG00000115220	0.0279
Uggt2	-0.0131
Gm16835	0.005
Mbnl2	0.0499
Rap2a	-0.0493
Ipo5	0.0461
Farp1	0.2061
B930095G15Rik	0.0768
Stk24	0.0365
Dock9	-0.0122
1810041H14Rik	-0.0035
Ubac2	0.0187
Gpr183	-0.0196
A330035P11Rik	-0.0034
Tm9sf2	0.0715
Clybl	-0.0907
ENSMUSG00000115263	0.0367
Gm5089	0.0038
Zic5	0.0978
2610035F20Rik	0.0126
Zic2	0.024
Gm10837	0.0181
Pcca	-0.0275
Ggact	0.0727
4930594M22Rik	0.0017
Tmtc4	-0.0485
Gm15735	0.0032
Nalcn	-0.0062
Itgbl1	0.0152
Fgf14	0.0152
Alkbh8	0.0356
Cwf19l2	0.0216
Gucy1a2	0.0083
Aasdhppt	-0.0271
Kbtbd3	0.0251
Msantd4	-0.088
Gria4	-0.0386
Casp1	-0.009
Casp4	-0.0133
Casp12	-0.0097
Pdgfd	0.0288
Dync2h1	0.0233
Dcun1d5	0.2089
Tmem123	-0.0958
Birc2	-0.0037
Birc3	-0.0382
Yap1	0.0858
ENSMUSG00000110161	0.0065
9230110C19Rik	-0.0406
AK129341	5e-04
Pgr	0.0043
Arhgap42	0.0032
Jrkl	0.0252
Ccdc82	-0.0334
Maml2	-0.0044
ENSMUSG00000111212	0.0252
Phxr4	0.0039
Gm17571	0.0047
Mtmr2	0.0207
Cep57	0.0481
Fam76b	-0.006
Sesn3	0.0864
Endod1	0.0086
Kdm4d	0.0029
Cwc15	-0.0432
Amotl1	-0.018
1700012B09Rik	-0.0331
Ankrd49	0.0614
Mre11a	0.0019
Panx1	-0.0102
Med17	0.0745
4931406C07Rik	-0.0891
Taf1d	-0.0149
Cep295	-0.0038
Smco4	-0.0216
Ccdc67	-0.0114
Slc36a4	-0.005
Fat3	0.031
Chordc1	-0.0471
Zfp558	0.0245
Zfp317	-0.0209
Zfp560	-0.0052
Zfp26	0.0346
Zfp426	0.0247
Zfp266	-0.0066
Zfp846	-0.0151
ENSMUSG00000111547	-0.0072
Fbxl12os	-0.0074
Fbxl12	0.0213
Ubl5	-0.0426
Pin1	-0.1608
Olfm2	0.0039
Col5a3	0.0705
A230050P20Rik	0.0538
Angptl6	-0.0231
Ppan	-0.0054
Eif3g	-0.0248
Dnmt1	-7e-04
S1pr2	-0.0017
Mrpl4	-0.0054
Icam1	-2.2516
Icam5	-0.0066
Tyk2	0.0543
Cdc37	-0.0557
Pde4a	-0.0118
Gm16754	0.0091
Keap1	-0.0294
Atg4d	-0.0772
Kri1	0.0114
Cdkn2d	-0.0681
ENSMUSG00000111172	-0.0103
Slc44a2	-0.0085
Ilf3	7e-04
Gm16853	0.0074
Qtrt1	-0.0202
Dnm2	-0.0667
Tmed1	-0.0218
AB124611	0.0028
Carm1	0.0438
Yipf2	0.0178
1810026J23Rik	0.0038
Smarca4	-0.0934
Ldlr	0.0437
Kank2	0.0261
Dock6	-0.032
Rab3d	-0.0692
Tmem205	-0.0455
Ccdc159	0.0023
Lppr2	0.0548
Swsap1	0.0407
Rgl3	0.0811
Ccdc151	-0.0186
Prkcsh	0.1397
Elavl3	0.0362
Zfp653	0.0931
Gm16845	0.0014
Ecsit	-0.0362
